energy_kcal_value,energy_kj_value,carbohydrates_value,sugars_value,fat_value,saturated_fat_value,proteins_value,fiber_value,salt_value,sodium_value,nova_group,nutrition_score_fr,fruits_vegetables_nuts_estimate_from_ingredients_100g,product_code,product_name,brands,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
75.0,316.0,3.9,3.3,3.2,2.3,7.2,0.0,0.09,0.036,3.0,0.0,0.0,3250390007425,"Fromage frais nature 3,2% 4x100g","Intermarché, Pâturages",0.8461538461538461,Low Calories,Low Sugar,No
454.0,1189.0,58.0,40.0,22.0,7.9,5.6,1.6,0.57,0.228,4.0,25.0,6.4469696969697,7622210396334,Milka Choc & Choc,MILKA,0.6896551724137931,High Calories,High Sugar,Yes
104.0,440.0,0.5,0.5,2.0,0.5,21.0,0.0,1.8,0.72,4.0,2.0,1.40830078124999,3095756196012,Blanc de Poulet - Rôti à la Broche,Fleury Michon,1.0,Moderate Calories,Low Sugar,Yes
402.0,1671.0,0.0,0.0,30.0,20.0,32.0,0.0,1.6,0.64,3.0,14.0,0.0,3564700203156,Parmigiano reggiano,"Marque Repère, Les Croisés, Tables du Monde",0.0,High Calories,Low Sugar,No
46.0,195.0,4.0,4.0,1.8,0.3,3.2,0.7,0.15,0.06,4.0,-1.0,0.0,3245411157944,SOJA à la VANILLE,"Carrefour BIO, Carrefour",1.0,Low Calories,Low Sugar,Yes
306.0,1189.0,9.5,3.8,24.7,2.6,7.8,7.0,0.97,0.388,4.0,2.0,67.8,3292070006571,Houmous extra citron confit & coriandre,L'atelier Blini,0.39999999999999997,High Calories,Low Sugar,Yes
52.0,220.0,11.9,11.6,0.0,0.0,0.1,0.0,0.01,0.004,4.0,20.0,62.075,3124480183347,Fraise et Citron,Pulco,0.9747899159663865,Low Calories,Moderate Sugar,Yes
359.0,1507.0,49.0,11.0,13.0,1.2,9.4,4.2,0.9,0.36,4.0,10.0,0.0,3760049798616,8 Pains au lait frais Bio à la farine complète 280g,la boulangère,0.22448979591836735,High Calories,Moderate Sugar,Yes
31.0,133.0,4.4,4.4,0.5,0.3,3.4,2.5,0.13,0.052,3.0,-2.0,0.0,3176575414003,Yorik,Yoplait,1.0,Low Calories,Low Sugar,No
33.0,137.0,5.3,2.1,0.6,0.3,0.8,1.1,0.65,0.26,3.0,3.0,34.0169270833333,3036811366957,Mouliné de légumes bio,Liebig,0.39622641509433965,Low Calories,Low Sugar,No
88.0,367.0,3.8,3.8,3.9,2.7,9.3,0.0,0.08,0.032,3.0,1.0,0.0,3033491451713,"Le petit frais gervais nature 3,9 % 60 g x 12","Gervais, Gervais suisse nature",1.0,Low Calories,Low Sugar,No
82.0,344.0,6.3,4.6,4.3,1.8,3.9,1.4,0.8,0.32,4.0,5.0,6.79999999999998,20003937,Sugo di Pomodoro Bolognese,"Combino,La Doria",0.7301587301587301,Low Calories,Low Sugar,Yes
317.0,1336.0,44.0,20.2,2.8,0.6,17.6,20.5,0.17,0.068,1.0,7.0,97.3958333333333,20226572,Persillade provençale,Kania,0.45909090909090905,High Calories,High Sugar,No
22.0,1189.0,4.9,4.9,0.5,0.5,0.5,0.5,0.06,0.024,4.0,5.0,7.03749999999999,3068320118451,BULLES DE FRUITS CITRON FRAISE,Badoit,1.0,Low Calories,Low Sugar,Yes
30.0,1189.0,5.0,1.5,0.1,0.0,1.3,2.0,0.02,0.008,4.0,0.0,0.0,20089986,Envitas Céréales complètes et pépites de chocolat,Sondey,0.3,Low Calories,Low Sugar,Yes
397.0,1670.0,59.0,11.0,8.1,3.0,15.0,14.0,2.2,0.88,4.0,12.0,75.0,3229820181332,Pois wasabi,Tanoshi,0.1864406779661017,High Calories,Moderate Sugar,Yes
2.0,10.0,0.1,0.1,0.0,0.0,0.2,0.7,0.01,0.004,1.0,7.0,0.0,8410100020549,Nescafé classic natural,Nestlé,1.0,Low Calories,Low Sugar,No
0.0,0.0,97.6,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,7.0,0.0,8480000198174,Stevia,Hacendado,0.0,Low Calories,Low Sugar,Yes
160.0,670.0,17.0,2.6,6.4,0.9,7.9,1.2,0.65,0.26,3.0,1.0,27.1291666666667,3166352967907,"Escalope Milanaise, Dinde 100% filet",Marie,0.15294117647058825,Moderate Calories,Low Sugar,No
507.0,2122.0,61.9,49.9,25.0,15.0,7.0,2.4,0.71,0.284,4.0,33.0,0.0,3033710019526,"KITKAT Ball, Billes au chocolat au Lait, 250g","Nestlé, Kit kat ball, Kitkat",0.8061389337641357,High Calories,High Sugar,Yes
449.0,1878.0,46.0,0.5,18.0,5.5,20.0,11.0,1.8,0.72,3.0,13.0,14.1,3256224352471,Crackers bio emmental et graines de courge paquet de 200g,"U, U Bio",0.010869565217391304,High Calories,Low Sugar,No
38.0,160.0,8.7,8.7,0.0,0.0,0.7,2.5,0.0,0.0,1.0,4.0,100.0,3560070823246,100% pur jus orange sans pulpe,Carrefour,1.0,Low Calories,Moderate Sugar,No
371.0,1624.0,75.0,1.0,2.9,0.6,9.8,3.0,0.52,0.208,3.0,2.0,0.0,3380380068539,Tartines bio craquantes multi-céréales sans gluten,"Le pain des fleurs, ekibio",0.013333333333333334,High Calories,Low Sugar,No
132.0,557.0,10.0,0.8,1.7,0.3,18.0,2.2,0.72,0.288,4.0,-3.0,15.57,3229820796642,Seitan veggie,Bjorg,0.08,Moderate Calories,Low Sugar,Yes
41.0,1189.0,4.8,2.9,1.7,0.3,0.9,1.0,0.67,0.268,4.0,1.0,75.6459558823529,3036811365585,Pur Soup' - Velouté de légumes du soleil,"Liebig, Liebig PurSoup'",0.6041666666666666,Low Calories,Low Sugar,Yes
227.0,1189.0,0.0,0.0,15.0,3.3,23.0,0.0,1.0,0.4,4.0,2.0,2.0,3263670128116,Sardines généreuses au piment,Connétable,0.0,High Calories,Low Sugar,Yes
148.0,618.0,15.1,14.6,8.2,5.4,2.6,2.5,0.1,0.04,4.0,9.0,0.231250000000003,3023290014080,Yaos Le Yaourt à la Grecque Stracciatella 4x125g,Nestlé,0.9668874172185431,Moderate Calories,Moderate Sugar,Yes
42.0,180.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,5000112548068,coca cola,Coca-Cola,1.0,Low Calories,Moderate Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,64.25,5021991938856,Infusion bio,Clipper,0.0,High Calories,High Sugar,Yes
96.0,399.0,8.9,1.6,4.6,1.1,3.2,2.9,0.625,0.25,4.0,3.0,49.0633138020833,3083681116908,Missing,Bonduelle,0.1797752808988764,Low Calories,Low Sugar,Yes
640.0,1189.0,11.0,5.9,54.0,13.0,24.0,6.5,0.99,0.396,3.0,8.0,91.0,4006040000563,Beurre de cacahuète Crunchy,Rapunzel,0.5363636363636364,High Calories,Moderate Sugar,No
461.0,1926.0,47.0,35.0,24.0,6.2,9.9,2.5,0.27,0.108,4.0,21.0,86.2,40876191,Mix énergie,Alesto,0.7446808510638298,High Calories,High Sugar,Yes
184.0,773.0,14.0,1.6,8.0,0.8,13.0,1.3,0.61,0.244,4.0,0.0,4.03109375,3270160173822,4 portions de Colin d'Alaska,Picard,0.1142857142857143,Moderate Calories,Low Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,1.0,7.0,0.0,7613036451253,"NESCAFE SPECIAL FILTRE L'Original, Café Soluble, Flacon de 200g","Nestlé,Nescafé, Special filtre",0.0,High Calories,High Sugar,No
211.0,880.0,13.0,1.2,10.0,0.9,14.0,6.4,1.6,0.64,4.0,0.0,5.859375,4000405005002,Vegane Mühlen Schnitzel,Rügenwalder Mühle,0.0923076923076923,High Calories,Low Sugar,Yes
356.0,1189.0,69.5,3.1,1.6,0.3,14.5,2.9,0.005,0.002,1.0,-2.0,0.0,8008343200660,Penne Rigate N°66,Rummo,0.04460431654676259,High Calories,Low Sugar,No
55.0,234.0,13.0,11.0,0.0,0.0,0.0,1.6,0.0,0.0,1.0,1.0,75.0,3760020502324,Compote pommes,"Jardin bio, Léa Nature",0.8461538461538461,Low Calories,Moderate Sugar,No
503.0,2113.0,63.0,37.0,24.0,14.0,6.3,4.9,0.78,0.312,3.0,27.0,0.0,3760121213099,Galettes aux flocons d’avoine fourrées chocolat noir,Biocoop,0.5873015873015873,High Calories,High Sugar,No
472.0,1982.0,67.0,45.0,19.0,5.4,5.6,2.9,0.76,0.304,4.0,26.0,8.7125,7622300281182,Original,Oreo,0.6716417910447762,High Calories,High Sugar,Yes
64.0,271.0,4.8,4.8,3.6,2.2,3.2,0.5,0.1,0.04,1.0,4.0,0.0,3564700005576,Lait entier,"Délisse, Marque Repère",1.0,Low Calories,Low Sugar,No
90.0,395.0,13.0,2.0,2.4,0.2,3.3,3.6,0.68,0.272,3.0,2.0,23.3,3175681248557,Quinoa Royal - Carottes jaunes et cumin,Céréal Bio,0.15384615384615385,Low Calories,Low Sugar,No
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,31.25,12.5,1.0,0.0,0.0,3274080001005,CRISTALINE Eau De Source 6x1.5L,Cristaline,0.0,High Calories,High Sugar,No
286.0,1206.0,48.0,2.4,6.3,0.6,7.6,3.5,1.1,0.44,4.0,4.0,0.0,3760049794380,Pain de mie grandes tranches nature sans sucres ajoutés 500G,Bien,0.049999999999999996,High Calories,Low Sugar,Yes
65.0,1189.0,14.0,12.0,0.5,0.2,0.5,1.3,0.01,0.004,1.0,-2.0,99.925,3021760403921,"Pom' Potes, Pomme Banane","Materne, Pom' Potes",0.8571428571428571,Low Calories,Moderate Sugar,No
537.0,2246.0,62.0,62.0,29.0,17.0,6.1,0.2,0.18,0.072,4.0,31.0,1.6,7614500010310,Toblerone White,Toblerone,1.0,High Calories,High Sugar,Yes
546.0,2279.0,58.0,56.0,32.0,5.9,5.0,3.0,0.1,0.04,4.0,26.0,4.0,8410014477743,Nocilla Original,Nocilla,0.9655172413793104,High Calories,High Sugar,Yes
17.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.012,2.0,7.0,0.0,8480000049575,Missing,Hacendado,0.0,Low Calories,Low Sugar,No
212.5,1189.0,0.0,4.1,12.5,4.875,25.0,2.5,0.28125,0.1125,1.0,4.0,0.0,3181232519137,Steak haché Charal authentique,Charal,0.0,High Calories,High Sugar,No
210.0,1189.0,21.0,19.0,13.0,2.0,2.0,1.0,0.025,0.01,4.0,27.0,37.0,20871765,Лешников крем с натрошени лешници и какао,"Italiamo, Mister Choc",0.9047619047619048,High Calories,High Sugar,Yes
710.0,2932.0,3.2,1.4,65.6,10.1,24.9,3.4,0.04,0.016,1.0,17.0,0.0,8480000174413,Tahini,Hacendado,0.43749999999999994,High Calories,Low Sugar,No
484.0,2032.0,72.6,38.1,19.0,8.0,4.9,1.3,0.92,0.368,3.0,28.0,6.175,5410126116236,Biscoff,Lotus,0.5247933884297521,High Calories,High Sugar,No
172.0,1189.0,0.0,0.0,18.0,3.3,1.0,3.0,1.9675,0.787,3.0,14.0,0.0,20443382,Baresa Geschwärzte Oliven,Baresa,0.0,Moderate Calories,Low Sugar,No
447.0,1882.0,73.8,22.0,13.0,1.1,6.0,5.5,0.75,0.3,4.0,12.0,0.380067567567565,8480000142351,Galletas Maria Sin Gluten,Hacendado,0.2981029810298103,High Calories,High Sugar,Yes
598.0,1189.0,13.0,1.1,50.0,31.0,15.0,18.0,0.01,0.004,3.0,12.0,0.0,3564706606043,Noir extra 99%,Equador,0.08461538461538462,High Calories,Low Sugar,No
720.0,1189.0,0.0,0.0,80.0,39.0,0.5,0.5,0.1975,0.079,4.0,18.0,0.0,11555797,Vegan Bloc Butter,M-Classic,0.0,High Calories,Low Sugar,No
362.0,1515.0,69.0,4.4,2.0,0.6,12.0,10.0,0.275,0.11,3.0,-3.0,0.0,5010029000092,Weetabix,Nestlé,0.063768115942029,High Calories,Low Sugar,No
87.0,1189.0,4.1,4.1,3.8,2.5,9.0,0.1,0.13,0.052,3.0,1.0,0.0,4056489369363,Petits fromages frais,"Lidl, envia",1.0,Low Calories,Low Sugar,No
605.0,2507.0,15.0,10.0,47.0,6.2,27.0,6.8,0.3,0.12,3.0,-6.0,94.5,3456300015324,Beurre de cacahuète Creamy,Jardin biologique,0.6666666666666666,High Calories,Moderate Sugar,No
109.2,461.1,0.9,0.0,2.4,1.0,21.0,0.0,1.54,0.616,4.0,6.0,0.0,3154230809838,HERTA LE BON PARIS Jambon conservation sans nitrite x2 - 70g,"HERTA, Le Bon Paris",0.0,Moderate Calories,Low Sugar,Yes
112.0,470.0,17.9,13.5,3.3,1.4,1.5,2.2,0.16,0.064,4.0,5.0,2.0,3608580086079,Andros gourmand et végétal délice chocolat,Andros,0.7541899441340782,Moderate Calories,Moderate Sugar,Yes
482.0,1189.0,9.8,5.5,46.0,5.3,4.7,5.0,3.2,1.28,4.0,25.0,45.1953125,8076809579346,Pesto alla genovese,Barilla,0.5612244897959183,High Calories,Moderate Sugar,Yes
455.0,1909.0,61.1,21.8,18.0,2.0,9.4,5.5,0.03,0.012,4.0,9.0,12.625,5010477361172,Country crisp miel & noix,Jordans,0.3567921440261866,High Calories,High Sugar,Yes
713.0,1189.0,0.5,0.5,79.0,26.0,0.0,2.5,0.3725,0.149,4.0,7.0,16.40625,8719200233508,Butter,"Rama, Upfield GmbH",1.0,High Calories,Low Sugar,Yes
68.0,286.0,10.8,1.1,1.4,0.1,2.2,1.6,0.25,0.1,3.0,1.0,3.0,20051426,Missing,"Rivercote, Tastino, Lidl",0.10185185185185186,Low Calories,Low Sugar,No
540.0,2250.0,54.0,0.5,35.0,3.7,6.2,3.9,1.1,0.44,3.0,13.0,5.62083333333333,3168930168041,Recette à l'ancienne,"Lay's, Lays",0.009259259259259259,High Calories,Low Sugar,No
467.0,1189.0,67.0,23.0,18.0,4.9,7.2,4.0,0.92,0.368,4.0,18.0,0.0,8001100070551,Fagottini,Balocco,0.34328358208955223,High Calories,High Sugar,Yes
500.0,1189.0,53.33,40.0,33.33,20.0,6.67,10.0,0.0,0.0,4.0,7.0,0.0,716270001660,Ginger Crystallized In Dark Chocolate,Chocolove,0.7500468779298707,High Calories,High Sugar,Yes
131.0,1189.0,0.1,0.1,9.0,2.5,12.6,0.0,0.3825,0.153,1.0,-1.0,0.0,5018374888303,Large free range eggs,Tesco,1.0,Moderate Calories,Low Sugar,No
520.0,2177.0,67.0,38.0,26.0,25.0,4.8,0.0,0.4,0.16,4.0,28.0,0.0043083639705869,8001585008148,Wafers alla vaniglia,balconi,0.5671641791044776,High Calories,High Sugar,Yes
115.0,1189.0,12.0,3.5,4.0,0.3,7.8,2.5,1.8,0.72,4.0,7.0,9.71726190476191,3521042206450,Surimi Sticks - Saint Malo 200 G,Saint-malo,0.2916666666666667,Moderate Calories,Low Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,2.0,7.0,0.0,5019989103096,Fine Sea Salt,Saxa,0.0,High Calories,High Sugar,No
253.0,1053.0,5.3,0.6,14.8,1.1,21.0,7.3,1.3,0.52,4.0,-4.0,25.5,5014008002497,Vegetarian 1/4lb Burgers,Linda McCartney,0.11320754716981132,High Calories,Low Sugar,Yes
824.0,3389.0,0.0,0.0,91.6,13.3,0.0,0.0,0.0,0.0,2.0,0.0,100.0,20691776,Extra Virgin Olive Oil,Primadonna,0.0,High Calories,Low Sugar,No
211.0,1189.0,27.0,1.6,9.7,1.0,3.0,2.4,0.3825,0.153,4.0,9.0,0.0,8410199271396,Doritos Tex-mex,Doritos,0.05925925925925926,High Calories,Low Sugar,Yes
10.4,1189.0,1.7,0.0,0.0,0.0,1.0,0.0,2.4,0.96,4.0,20.0,0.0,6111242801462,Sauce De Soja,harmony,0.0,Low Calories,Low Sugar,Yes
109.0,453.0,8.1,1.5,4.1,1.0,6.6,6.4,0.53,0.212,3.0,-4.0,54.00755,3175681281936,Curry thaï,Céréal BIO,0.1851851851851852,Moderate Calories,Low Sugar,No
335.0,1189.0,83.4,74.7,0.1,0.1,0.1,2.5,0.4,0.16,4.0,20.0,0.0,5057967396795,Golden Syrup,Tesco,0.89568345323741,High Calories,High Sugar,No
389.0,1649.0,83.0,50.0,2.5,0.8,7.0,2.5,0.3,0.12,4.0,19.0,0.0,8013355501520,Pavesini 200 gr,Pavesi,0.6024096385542169,High Calories,High Sugar,Yes
392.0,1649.0,57.9,15.7,11.3,2.4,10.9,7.7,0.04,0.016,1.0,1.0,37.6666666666667,253352,Nutty Muesli,By Sainsbury's,0.2711571675302245,High Calories,High Sugar,No
31.0,129.0,0.7,0.5,1.6,0.3,3.0,0.8,0.21,0.084,4.0,1.0,0.0,8480000805041,Missing,Hacendado,0.7142857142857143,Low Calories,Low Sugar,Yes
900.0,3700.0,0.0,0.0,100.0,11.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5000119018663,Sunflower oil,Tesco,0.0,High Calories,Low Sugar,No
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,0.0,6111242106024,Luncheon au boeuf,Missing,0.0,High Calories,High Sugar,Yes
27.0,1189.0,3.4,0.1,1.3,0.2,0.4,2.5,0.06,0.024,4.0,14.0,1.4404296875,20472313,Rosemary Crackers,Deluxe,0.029411764705882356,Low Calories,Low Sugar,Yes
52.0,222.0,10.6,3.9,0.2,0.0,1.7,0.6,0.4,0.16,4.0,1.0,41.2,5000157006899,Spaghetti Hoops,Heinz,0.3679245283018868,Low Calories,Low Sugar,Yes
492.0,2030.0,11.0,5.0,47.0,5.3,4.7,3.0,3.2,1.28,4.0,27.0,45.078125,8076809580724,Pesto genovese senza aglio 190g,Barilla,0.45454545454545453,High Calories,Moderate Sugar,Yes
345.0,1189.0,46.0,4.0,11.0,3.0,25.0,4.5,0.3725,0.149,4.0,7.0,1.96875,8718836396670,Protein Cookie Double Chocolate,Bodymass,0.08695652173913043,High Calories,Low Sugar,Yes
108.9,1189.0,19.4,0.3,0.5,0.1,6.7,7.1,0.0123,0.00492,4.0,-6.0,73.6842105263158,5051399183640,Three Bean Salad in Water,Tesco,0.015463917525773196,Moderate Calories,Low Sugar,Yes
0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.3725,0.149,4.0,7.0,0.17415,8723300710791,Vitamin C 1000 mg,Missing,0.0,Low Calories,Low Sugar,No
419.0,1189.0,58.0,17.0,15.0,1.9,9.2,3.0,0.025,0.01,4.0,7.0,35.3625,5900617037190,Multi fit granola with mixed nuts,Sante,0.29310344827586204,High Calories,High Sugar,Yes
4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,8720608025657,Thé vert menthe intense menthe verte & menthe poivrée,Lipton,0.0,Low Calories,Low Sugar,Yes
420.0,1189.0,45.0,2.1,17.0,8.7,20.0,3.5,1.2,0.48,4.0,11.0,6.6611328125,5011003046389,Stonebaked Thin Margherita Pizza,Goodfella's,0.04666666666666667,High Calories,Low Sugar,Yes
107.0,450.0,15.4,14.8,2.7,1.7,4.1,2.5,0.2,0.08,4.0,5.0,10.35,7610900037346,Onken Cherry,Onken,0.961038961038961,Moderate Calories,Moderate Sugar,Yes
268.0,1189.0,53.6,4.1,0.7,0.2,9.9,1.2,0.00025,0.0001,1.0,7.0,0.0,5000119532305,Fusilli,Tesco,0.0,High Calories,High Sugar,No
318.0,1334.0,58.0,18.0,4.7,1.1,8.2,5.0,0.56,0.224,4.0,9.0,10.171875,5018735224955,Banana Lunchbox Loaf,Missing,0.3103448275862069,High Calories,High Sugar,Yes
234.0,1189.0,56.6,52.4,0.4,0.1,0.2,2.5,2.5,1.0,3.0,28.0,44.0,5051898384029,Mango Chutney,Tesco,0.9257950530035335,High Calories,High Sugar,No
33.6,1189.0,5.6,4.1,0.98,1.4,0.84,0.84,0.112,0.0448,3.0,7.0,16.6666666666667,44000051693,Original,"Nabisco-Triscuit, Triscuit",0.0,Low Calories,High Sugar,No
501.0,2105.0,62.4,1.5,22.0,8.4,10.4,6.0,1.5,0.6,4.0,18.0,0.0,5015168000019,Orkney Thin Oatcakes,Missing,0.02403846153846154,High Calories,Low Sugar,Yes
371.0,1561.0,59.5,0.8,6.7,1.1,13.2,9.7,0.01,0.004,1.0,-5.0,0.0,4337256415965,Haferflocken,ja!,0.013445378151260505,High Calories,Low Sugar,No
380.0,1189.0,35.0,2.2,15.0,8.2,36.0,2.9,0.41,0.164,4.0,14.0,0.0,3609200011204,Barre protéinee,Joyfuel,0.06285714285714286,High Calories,Low Sugar,Yes
416.0,1189.0,0.1,0.1,34.9,21.7,25.4,0.0,1.8,0.72,3.0,16.0,0.0,5057753902384,Extra Mature Cheddar,Tesco,1.0,High Calories,Low Sugar,No
388.0,1647.0,88.5,7.8,0.8,0.1,6.3,0.6,0.08,0.032,1.0,4.0,13.0,5024121804120,apple rice cake cloud,Organix,0.08813559322033898,High Calories,Moderate Sugar,No
235.0,1000.0,57.7,53.7,0.3,0.1,0.5,0.1,0.1,0.04,4.0,16.0,55.0,5000436288282,Strawberry Conserve,Tesco,0.9306759098786829,High Calories,High Sugar,Yes
100.0,1189.0,10.0,10.0,15.0,2.0,10.0,10.0,2.0,0.8,4.0,8.0,25.0,6111242106260,Jutos,Missing,1.0,Moderate Calories,Moderate Sugar,Yes
200.0,1189.0,38.0,19.0,5.0,0.0,3.0,3.0,0.2,0.08,4.0,11.0,15.23056640625,47495013054,Fig Bar Raspberry,Nature's Bakery,0.5,Moderate Calories,High Sugar,Yes
15.0,1189.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.81249999999999,9350271000225,Organic Raspberry Lemonade Kombucha,Remedy,0.0,Low Calories,Low Sugar,Yes
59.0,249.0,8.6,7.2,0.5,0.4,5.0,0.0,0.3725,0.149,4.0,7.0,0.0,4088600284910,Fat Free Natural Yogurt,"Aldi,Brooklea",0.8372093023255814,Low Calories,Moderate Sugar,No
84.0,355.0,13.0,4.3,0.5,0.1,4.5,5.0,0.53,0.212,4.0,-4.0,86.6775,358477,BAKED BEANS,"Sainsburys,By sainsbury's",0.33076923076923076,Low Calories,Low Sugar,Yes
240.0,1004.0,44.8,2.5,0.8,0.2,11.3,4.2,0.1575,0.063,3.0,-4.0,0.0,5000169618806,Wholemeal pitta,Waitrose,0.05580357142857143,High Calories,Low Sugar,No
626.0,1189.0,13.5,13.2,50.7,6.3,26.4,5.2,0.86,0.344,4.0,7.0,0.0,5060560280842,Rich cocoa smooth peanut butter,Manilife,0.9777777777777777,High Calories,Moderate Sugar,No
158.0,1189.0,5.7,4.2,12.0,2.4,4.8,5.1,0.2175,0.087,4.0,14.0,23.5555555555556,5000159535182,Caramel Almond & Sea salt bar,Kind,0.7368421052631579,Moderate Calories,Low Sugar,Yes
487.0,2037.0,54.0,2.7,23.4,2.6,13.0,4.3,3.0,1.2,3.0,20.0,4.1,8480000133724,Palitos frutos secos,Hacendado,0.05,High Calories,Low Sugar,No
716.0,1189.0,74.1,9.9,32.8,14.8,28.2,5.8,0.3725,0.149,3.0,7.0,8.27762223593891,5033665209773,Chicken Tikka Masala & Pilau Rice,Charlie Bigham's,0.13360323886639677,High Calories,Moderate Sugar,No
0.0,1189.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,4.0,0.0,0.0,3073781141429,tartiner Greek style kiri,Kiri,0.0,Low Calories,Low Sugar,Yes
201.0,841.0,22.0,2.2,9.1,0.9,4.8,6.4,0.9,0.36,3.0,0.0,57.0610677083333,5057753927844,Tesco Plant Chef 4 Spicy Bean Burgers,Tesco,0.1,High Calories,Low Sugar,No
79.0,1189.0,7.4,4.4,1.5,0.9,10.0,2.5,0.245,0.098,4.0,9.0,0.0,4100290077617,Dessert Lacté Protein Caramel Salé,Arla,0.5945945945945946,Low Calories,Low Sugar,Yes
297.0,1189.0,2.4,0.6,30.8,5.1,2.2,2.5,0.02,0.008,1.0,3.0,0.0,1594577,Crème fraîche,Sainsbury's,0.25,High Calories,Low Sugar,No
460.0,1928.0,61.8,17.6,18.6,7.5,8.4,6.0,1.04,0.416,4.0,19.0,0.0,612322030018,Fruit Oat Biscuit Breaks,Nairn's,0.28478964401294504,High Calories,High Sugar,Yes
280.0,1189.0,23.2,1.1,13.5,0.9,15.7,2.5,0.9,0.36,4.0,8.0,23.6007352941176,5000205048277,2 Lemon & Pepper Fish Fillets,Yew tree dairy,0.04741379310344828,High Calories,Low Sugar,Yes
391.0,1189.0,57.5,9.7,13.0,1.9,11.0,15.0,0.03,0.012,4.0,-2.0,39.0833333333333,5060853640391,Cashew & Almond Gluten-Free Granola,Bio & Me,0.16869565217391302,High Calories,Moderate Sugar,Yes
128.0,1189.0,18.3,15.0,4.4,2.3,4.4,2.3,0.15,0.06,4.0,4.0,2.25,5060360507309,Yoghurt With Walnut & Oats,Activia Gut Health,0.819672131147541,Moderate Calories,Moderate Sugar,Yes
328.0,1189.0,81.5,80.8,0.2,0.2,0.05,0.25,0.1,0.04,2.0,19.0,0.0,819268,Pure Honey,"Simply M&S,Marks & Spencer",0.9914110429447852,High Calories,High Sugar,No
102.0,1189.0,15.0,13.8,3.2,0.01,3.8,2.5,0.4,0.16,4.0,4.0,0.0,6111126001698,Jnane,Chergui,0.92,Moderate Calories,Moderate Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,0.0,6111069004657,Tisane pure camomille,Sultan,0.0,High Calories,High Sugar,No
225.0,1189.0,13.0,7.2,14.0,3.2,10.0,2.7,0.1975,0.079,4.0,7.0,77.7777777777778,5000159537834,Kind Protein Dark Chocolate Nut,Kind,0.5538461538461539,High Calories,Moderate Sugar,Yes
106.0,444.0,10.3,9.2,4.0,2.9,7.3,2.5,0.09,0.036,4.0,2.0,11.25,5201054057339,Fruits strawberry,Fage,0.8932038834951455,Moderate Calories,Moderate Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,0.17415,6118000040347,دوليبران,Missing,0.0,High Calories,High Sugar,No
828.0,3404.0,0.5,0.5,92.0,11.0,0.5,0.5,0.01,0.004,2.0,-1.0,83.3333333333333,5000232879677,Olivio Oil,Olivio,1.0,High Calories,Low Sugar,No
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,0.0,6111180000439,flan,Ideal,0.0,High Calories,High Sugar,Yes
884.0,1189.0,0.0,0.0,100.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,3770012239237,Huile d'Olive Vierge Extra Le Moulin Antonin,Le Moulin Antonin,0.0,High Calories,Low Sugar,No
32.0,1189.0,5.3,3.0,1.1,1.0,0.5,2.5,0.13,0.052,3.0,4.0,10.0,5060362071525,Plenish organic coconut milk,Missing,0.5660377358490566,Low Calories,Low Sugar,No
480.0,2014.0,67.0,30.0,20.0,9.0,5.8,4.5,0.48,0.192,4.0,22.0,0.0,4056489574392,Crock Biscuit Goût Chocolat,Lidl,0.44776119402985076,High Calories,High Sugar,Yes
50.0,1189.0,7.00000029343825,3.69230783902682,0.384615384615385,0.0769230780693201,2.76923069587121,4.0769232236422,0.3725,0.149,4.0,7.0,0.17415,112121111111,Petits pois carotte,Auchan,0.5274725263208865,Low Calories,Low Sugar,No
297.0,1189.0,58.6,6.3,4.5,0.5,20.0,26.6,1.465,0.586,3.0,-5.0,62.3696772257487,5060430291909,One Pot Meal Spanish Butter Bean Stew,BOL,0.10750853242320818,High Calories,Moderate Sugar,No
